t,dx_px,dy_px,angle_x,angle_y,valid,spot_id,spot_score,height,roll_deg,pitch_deg,yaw_deg,rollspeed,pitchspeed,yawspeed,vn,ve,v_fwd,v_right,x,y,disp_n,disp_e
17.450,-66.0,-438.0,-0.409902960062027,0.0665024146437645,1,1,127,0.960,-2.67,-1.32,-80.52,-0.0332,0.0407,-0.0285,0.0074,-0.0430,0.0436,0.0002,-1.3225,-0.4962,-0.1279,-0.1284
17.501,-68.0,-437.0,-0.40900105237960815,0.0684988871216774,1,1,101,0.960,-2.79,-1.20,-80.59,-0.0464,0.0395,-0.0239,0.0023,-0.0426,0.0424,-0.0047,-1.3225,-0.4962,-0.1279,-0.1283
17.551,-73.0,-447.0,-0.41841620206832886,0.07373474538326263,1,1,127,0.960,-2.91,-1.11,-80.64,-0.0311,0.0196,-0.0161,0.0023,-0.0426,0.0424,-0.0047,-1.3225,-0.4962,-0.1279,-0.1283
17.601,-73.0,-440.0,-0.4118827283382416,0.0735938772559166,1,1,127,0.960,-2.96,-1.09,-80.70,0.0012,-0.0093,-0.0357,-0.0037,-0.0470,0.0457,-0.0113,-1.3232,-0.4960,-0.1286,-0.1281
17.650,-71.0,-439.0,-0.4109157919883728,0.07155871391296387,1,1,127,0.930,-2.89,-1.15,-80.81,0.0471,-0.0319,-0.0476,-0.0037,-0.0470,0.0458,-0.0112,-1.3232,-0.4960,-0.1286,-0.1281
17.701,-70.0,-445.0,-0.4164985418319702,0.07066624611616135,1,1,113,0.930,-2.69,-1.27,-80.92,0.0864,-0.0422,-0.0449,-0.0079,-0.0513,0.0494,-0.0159,-1.3246,-0.4960,-0.1300,-0.1281
17.750,-68.0,-436.0,-0.40806806087493896,0.06848056614398956,1,1,127,0.960,-2.44,-1.38,-81.06,0.0786,-0.0304,-0.0622,-0.0079,-0.0513,0.0495,-0.0158,-1.3246,-0.4960,-0.1300,-0.1281
17.801,-61.0,-440.0,-0.4116947054862976,0.06149829924106598,1,1,127,0.960,-2.24,-1.44,-81.22,0.0479,-0.0116,-0.0639,-0.0050,-0.0516,0.0503,-0.0128,-1.3261,-0.4976,-0.1315,-0.1298
17.851,-61.0,-443.0,-0.41449326276779175,0.06154840812087059,1,1,127,0.960,-2.16,-1.48,-81.41,0.0008,-0.0054,-0.0722,-0.0050,-0.0516,0.0503,-0.0126,-1.3261,-0.4976,-0.1315,-0.1298
17.901,-61.0,-442.0,-0.4135603904724121,0.06153164803981781,1,1,127,0.960,-2.20,-1.48,-81.58,-0.0304,0.0096,-0.0482,0.0019,-0.0449,0.0447,-0.0047,-1.3259,-0.4987,-0.1313,-0.1308
17.951,-64.0,-439.0,-0.4108056128025055,0.06450489908456802,1,1,127,0.960,-2.32,-1.43,-81.68,-0.0547,0.0288,-0.0294,0.0019,-0.0449,0.0447,-0.0046,-1.3259,-0.4987,-0.1313,-0.1308
18.001,-69.0,-442.0,-0.41368257999420166,0.06959988176822662,1,1,127,0.960,-2.49,-1.32,-81.74,-0.0563,0.0443,-0.0158,0.0068,-0.0381,0.0387,0.0012,-1.3267,-0.4989,-0.1322,-0.1311
18.050,-72.0,-442.0,-0.41373229026794434,0.07262533158063889,1,1,127,0.950,-2.63,-1.17,-81.78,-0.0400,0.0556,-0.0110,0.0068,-0.0381,0.0387,0.0012,-1.3267,-0.4989,-0.1322,-0.1311
18.101,-74.0,-447.0,-0.41843369603157043,0.07474458962678909,1,1,127,0.950,-2.71,-1.02,-81.80,-0.0141,0.0488,0.0040,0.0108,-0.0340,0.0352,0.0059,-1.3278,-0.4987,-0.1333,-0.1308
18.150,-77.0,-445.0,-0.41662049293518066,0.07773126661777496,1,1,95,0.960,-2.73,-0.91,-81.76,0.0025,0.0280,0.0204,0.0108,-0.0340,0.0352,0.0059,-1.3278,-0.4987,-0.1333,-0.1308
18.201,-74.0,-448.0,-0.4193671941757202,0.07476525753736496,1,1,127,0.960,-2.69,-0.85,-81.66,0.0212,0.0076,0.0439,0.0105,-0.0288,0.0300,0.0062,-1.3291,-0.4978,-0.1345,-0.1300
18.251,-73.0,-449.0,-0.42028310894966125,0.07377558946609497,1,1,127,0.950,-2.63,-0.85,-81.50,0.0213,-0.0094,0.0587,0.0105,-0.0288,0.0300,0.0061,-1.3291,-0.4978,-0.1345,-0.1300
18.301,-71.0,-453.0,-0.4239824414253235,0.0718349888920784,1,1,127,0.950,-2.59,-0.88,-81.32,0.0162,-0.0139,0.0578,0.0084,-0.0269,0.0279,0.0042,-1.3295,-0.4976,-0.1349,-0.1298
18.351,-69.0,-455.0,-0.4258154034614563,0.06985120475292206,1,1,124,0.950,-2.57,-0.92,-81.18,-0.0010,-0.0173,0.0280,0.0084,-0.0269,0.0279,0.0042,-1.3295,-0.4976,-0.1349,-0.1298
18.401,-69.0,-445.0,-0.4164821207523346,0.06965693831443787,1,1,110,0.950,-2.59,-0.96,-81.13,-0.0106,-0.0158,0.0059,0.0091,-0.0290,0.0301,0.0045,-1.3296,-0.4975,-0.1350,-0.1297
18.450,-70.0,-447.0,-0.41836512088775635,0.07070516049861908,1,1,127,0.960,-2.61,-1.01,-81.09,-0.0018,-0.0177,0.0097,0.0091,-0.0290,0.0301,0.0045,-1.3296,-0.4975,-0.1350,-0.1297
18.501,-70.0,-446.0,-0.41743186116218567,0.07068567723035812,1,1,127,0.960,-2.60,-1.05,-81.05,0.0070,-0.0146,0.0048,0.0084,-0.0328,0.0337,0.0032,-1.3291,-0.4983,-0.1345,-0.1304
18.550,-69.0,-451.0,-0.422081857919693,0.06977274268865585,1,1,127,0.930,-2.57,-1.08,-81.04,0.0128,-0.0082,-0.0023,0.0084,-0.0328,0.0337,0.0032,-1.3291,-0.4983,-0.1345,-0.1304
18.601,-69.0,-450.0,-0.42114850878715515,0.06975328922271729,1,1,127,0.930,-2.52,-1.10,-81.04,0.0150,-0.0044,-0.0093,0.0098,-0.0361,0.0371,0.0041,-1.3289,-0.4992,-0.1343,-0.1314
18.651,-69.0,-449.0,-0.4202151596546173,0.0697338804602623,1,1,127,0.960,-2.50,-1.10,-81.06,0.0017,0.0034,-0.0151,0.0098,-0.0361,0.0371,0.0041,-1.3289,-0.4992,-0.1343,-0.1314
18.701,-69.0,-447.0,-0.4183485805988312,0.06969527900218964,1,1,127,0.960,-2.52,-1.09,-81.08,-0.0158,0.0049,-0.0096,0.0130,-0.0347,0.0363,0.0074,-1.3281,-0.5001,-0.1335,-0.1322
18.750,-71.0,-448.0,-0.41931527853012085,0.07173486053943634,1,1,127,0.970,-2.58,-1.06,-81.09,-0.0263,0.0108,-0.0003,0.0130,-0.0347,0.0363,0.0074,-1.3281,-0.5001,-0.1335,-0.1322
18.801,-75.0,-445.0,-0.41658446192741394,0.07571273297071457,1,1,127,0.970,-2.66,-1.03,-81.08,-0.0300,0.0115,-0.0050,0.0157,-0.0313,0.0334,0.0106,-1.3272,-0.5006,-0.1326,-0.1328
18.850,-76.0,-448.0,-0.4194030463695526,0.07678547501564026,1,1,127,0.950,-2.74,-1.00,-81.10,-0.0283,0.0113,-0.0087,0.0157,-0.0313,0.0334,0.0106,-1.3272,-0.5006,-0.1326,-0.1328
18.901,-78.0,-453.0,-0.4241084158420563,0.07891566306352615,1,1,125,0.950,-2.80,-0.97,-81.10,-0.0136,0.0074,-0.0013,0.0157,-0.0265,0.0287,0.0114,-1.3267,-0.5007,-0.1321,-0.1328
18.950,-81.0,-456.0,-0.42696794867515564,0.08201955258846283,1,1,127,0.970,-2.81,-0.94,-81.07,0.0053,0.0004,0.0122,0.0157,-0.0265,0.0287,0.0114,-1.3267,-0.5007,-0.1321,-0.1328
19.001,-80.0,-452.0,-0.42321276664733887,0.08091592788696289,1,1,127,0.970,-2.78,-0.95,-81.02,0.0107,-0.0010,0.0142,0.0122,-0.0214,0.0230,0.0087,-1.3263,-0.5003,-0.1317,-0.1324
19.051,-80.0,-451.0,-0.4222789406776428,0.08089328557252884,1,1,127,0.960,-2.74,-0.95,-80.97,0.0133,-0.0051,0.0180,0.0122,-0.0214,0.0230,0.0086,-1.3263,-0.5003,-0.1317,-0.1324
19.101,-79.0,-454.0,-0.42506125569343567,0.07994966208934784,1,1,96,0.960,-2.71,-0.96,-80.90,0.0080,-0.0104,0.0213,0.0074,-0.0164,0.0173,0.0047,-1.3251,-0.4986,-0.1305,-0.1307
19.151,-79.0,-452.0,-0.4231935739517212,0.07990472763776779,1,1,127,0.970,-2.71,-0.97,-80.85,-0.0034,-0.0068,0.0142,0.0074,-0.0164,0.0173,0.0047,-1.3251,-0.4986,-0.1305,-0.1307
19.201,-79.0,-446.0,-0.4175911545753479,0.07977167516946793,1,1,102,0.970,-2.74,-0.98,-80.82,-0.0230,-0.0008,-0.0034,0.0036,-0.0142,0.0146,0.0013,-1.3243,-0.4971,-0.1297,-0.1293
19.251,-80.0,-448.0,-0.41947752237319946,0.0808258056640625,1,1,127,0.970,-2.80,-0.98,-80.83,-0.0197,0.0058,-0.0091,0.0036,-0.0142,0.0146,0.0013,-1.3243,-0.4971,-0.1297,-0.1293
19.301,-81.0,-450.0,-0.421364426612854,0.0818813368678093,1,1,127,0.970,-2.84,-0.96,-80.87,-0.0038,0.0052,-0.0190,0.0001,-0.0160,0.0158,-0.0025,-1.3238,-0.4961,-0.1292,-0.1282
19.350,-82.0,-447.0,-0.41858237981796265,0.0828230008482933,1,1,86,0.960,-2.82,-0.96,-80.91,0.0156,-0.0008,-0.0192,0.0001,-0.0160,0.0158,-0.0025,-1.3238,-0.4961,-0.1292,-0.1282
19.401,-81.0,-446.0,-0.4176291525363922,0.08179067075252533,1,1,111,0.960,-2.77,-0.95,-80.96,0.0174,0.0007,-0.0190,-0.0041,-0.0162,0.0153,-0.0066,-1.3241,-0.4954,-0.1295,-0.1275
19.450,-80.0,-449.0,-0.4204113483428955,0.08084823191165924,1,1,113,0.930,-2.73,-0.95,-81.01,0.0118,-0.0014,-0.0207,-0.0041,-0.0162,0.0153,-0.0066,-1.3241,-0.4954,-0.1295,-0.1275
19.501,-80.0,-445.0,-0.4166763126850128,0.08075898140668869,1,1,104,0.930,-2.69,-0.96,-81.06,0.0099,-0.0052,-0.0173,-0.0067,-0.0137,0.0124,-0.0087,-1.3253,-0.4947,-0.1307,-0.1269
19.551,-79.0,-447.0,-0.418524831533432,0.07979366928339005,1,1,127,0.960,-2.68,-0.96,-81.09,-0.0021,0.0015,-0.0118,-0.0067,-0.0137,0.0125,-0.0087,-1.3253,-0.4947,-0.1307,-0.1269
19.601,-80.0,-447.0,-0.41854381561279297,0.08080346882343292,1,1,127,0.960,-2.70,-0.94,-81.12,-0.0147,0.0129,-0.0160,-0.0069,-0.0127,0.0115,-0.0087,-1.3261,-0.4938,-0.1315,-0.1259
19.651,-80.0,-444.0,-0.4157426655292511,0.08073685318231583,1,1,127,1.000,-2.75,-0.90,-81.16,-0.0117,0.0147,-0.0121,-0.0069,-0.0127,0.0115,-0.0087,-1.3261,-0.4938,-0.1315,-0.1259
19.701,-81.0,-449.0,-0.42043060064315796,0.0818585678935051,1,1,73,1.000,-2.75,-0.88,-81.19,0.0081,0.0043,-0.0057,-0.0062,-0.0150,0.0139,-0.0084,-1.3266,-0.4934,-0.1321,-0.1256
19.750,-80.0,-450.0,-0.4213450849056244,0.08087071776390076,1,1,94,0.970,-2.71,-0.88,-81.19,0.0188,-0.0042,-0.0062,-0.0062,-0.0150,0.0139,-0.0084,-1.3266,-0.4934,-0.1321,-0.1256
19.801,-79.0,-445.0,-0.4166574776172638,0.07974974811077118,1,1,118,0.970,-2.67,-0.89,-81.20,0.0145,-0.0040,-0.0079,-0.0046,-0.0169,0.0160,-0.0071,-1.3279,-0.4939,-0.1333,-0.1261
19.851,-78.0,-449.0,-0.42037349939346313,0.07882751524448395,1,1,118,0.970,-2.64,-0.89,-81.20,0.0052,0.0010,-0.0014,-0.0046,-0.0169,0.0160,-0.0071,-1.3279,-0.4939,-0.1333,-0.1261
19.901,-78.0,-445.0,-0.41663888096809387,0.07874050736427307,1,1,127,0.970,-2.64,-0.88,-81.19,-0.0068,0.0058,-0.0015,-0.0026,-0.0166,0.0160,-0.0051,-1.3294,-0.4944,-0.1348,-0.1265
19.951,-78.0,-448.0,-0.41943976283073425,0.07880565524101257,1,1,119,0.950,-2.67,-0.86,-81.18,-0.0113,0.0050,-0.0035,-0.0026,-0.0166,0.0160,-0.0051,-1.3294,-0.4944,-0.1348,-0.1265
20.001,-79.0,-455.0,-0.4259951114654541,0.07997223734855652,1,1,104,0.950,-2.71,-0.83,-81.17,-0.0127,0.0105,0.0034,0.0001,-0.0165,0.0163,-0.0025,-1.3302,-0.4947,-0.1356,-0.1269
20.051,-79.0,-451.0,-0.4222598075866699,0.07988237589597702,1,1,127,0.970,-2.74,-0.79,-81.13,-0.0101,0.0123,0.0080,0.0001,-0.0165,0.0163,-0.0025,-1.3302,-0.4947,-0.1356,-0.1269
20.101,-80.0,-451.0,-0.4222789406776428,0.08089328557252884,1,1,127,0.970,-2.77,-0.76,-81.09,-0.0076,0.0132,0.0143,0.0010,-0.0153,0.0153,-0.0014,-1.3308,-0.4950,-0.1362,-0.1271
20.150,-81.0,-450.0,-0.421364426612854,0.0818813368678093,1,1,127,0.970,-2.77,-0.72,-81.02,0.0059,0.0072,0.0210,0.0010,-0.0153,0.0153,-0.0014,-1.3308,-0.4950,-0.1362,-0.1271
20.201,-79.0,-455.0,-0.4259951114654541,0.07997223734855652,1,1,127,0.970,-2.76,-0.69,-80.96,0.0043,0.0077,0.0161,0.0008,-0.0153,0.0152,-0.0016,-1.3315,-0.4954,-0.1369,-0.1275
20.251,-79.0,-460.0,-0.4306647777557373,0.08008620887994766,1,1,115,0.970,-2.75,-0.67,-80.92,0.0034,0.0020,0.0068,0.0008,-0.0153,0.0152,-0.0016,-1.3315,-0.4954,-0.1369,-0.1275
20.301,-79.0,-456.0,-0.42692896723747253,0.07999487966299057,1,1,127,0.970,-2.74,-0.66,-80.87,0.0106,-0.0063,0.0163,0.0013,-0.0153,0.0154,-0.0011,-1.3320,-0.4954,-0.1374,-0.1276
20.350,-78.0,-455.0,-0.4259760081768036,0.07896016538143158,1,1,127,0.970,-2.70,-0.69,-80.81,0.0101,-0.0105,0.0216,0.0013,-0.0153,0.0154,-0.0011,-1.3320,-0.4954,-0.1374,-0.1276
20.401,-77.0,-458.0,-0.4287586510181427,0.07801453769207001,1,1,125,0.970,-2.69,-0.71,-80.76,-0.0002,-0.0055,0.0110,0.0012,-0.0118,0.0119,-0.0007,-1.3322,-0.4951,-0.1376,-0.1273
20.451,-77.0,-454.0,-0.4250233769416809,0.07792609184980392,1,1,127,0.960,-2.71,-0.71,-80.71,-0.0118,0.0057,0.0114,0.0012,-0.0118,0.0119,-0.0007,-1.3322,-0.4951,-0.1376,-0.1273
20.501,-77.0,-455.0,-0.42595720291137695,0.07794810831546783,1,1,127,0.960,-2.74,-0.68,-80.68,-0.0148,0.0154,0.0050,0.0004,-0.0078,0.0078,-0.0009,-1.3326,-0.4945,-0.1380,-0.1266
20.550,-80.0,-455.0,-0.42601439356803894,0.08098428696393967,1,1,127,0.960,-2.78,-0.62,-80.67,-0.0137,0.0201,0.0068,0.0004,-0.0078,0.0078,-0.0009,-1.3326,-0.4945,-0.1380,-0.1266
20.601,-79.0,-461.0,-0.4315987825393677,0.08010921627283096,1,1,127,0.960,-2.81,-0.56,-80.65,-0.0032,0.0138,0.0079,-0.0018,-0.0037,0.0034,-0.0024,-1.3327,-0.4935,-0.1382,-0.1257
20.651,-79.0,-459.0,-0.42973077297210693,0.08006326854228973,1,1,127,0.940,-2.81,-0.53,-80.63,0.0008,0.0081,0.0128,-0.0018,-0.0037,0.0034,-0.0024,-1.3327,-0.4935,-0.1382,-0.1257
20.701,-78.0,-459.0,-0.4297115206718445,0.07905004173517227,1,1,127,0.940,-2.80,-0.51,-80.59,0.0011,0.0013,0.0135,-0.0041,-0.0002,-0.0005,-0.0041,-1.3331,-0.4925,-0.1385,-0.1246
20.750,-78.0,-460.0,-0.4306454658508301,0.07907269150018692,1,1,127,0.950,-2.81,-0.51,-80.57,-0.0060,-0.0001,0.0072,-0.0041,-0.0002,-0.0005,-0.0041,-1.3331,-0.4925,-0.1385,-0.1246
20.801,-78.0,-459.0,-0.4297115206718445,0.07905004173517227,1,1,127,0.950,-2.82,-0.51,-80.56,-0.0064,-0.0008,0.0078,-0.0059,0.0034,-0.0043,-0.0053,-1.3335,-0.4912,-0.1389,-0.1233
20.851,-79.0,-461.0,-0.4315987825393677,0.08010921627283096,1,1,127,0.960,-2.85,-0.50,-80.55,-0.0114,0.0060,0.0019,-0.0059,0.0034,-0.0043,-0.0053,-1.3335,-0.4912,-0.1389,-0.1233
20.901,-79.0,-458.0,-0.42879676818847656,0.08004038780927658,1,1,127,0.960,-2.89,-0.51,-80.57,-0.0162,-0.0085,-0.0084,-0.0074,0.0117,-0.0128,-0.0054,-1.3338,-0.4895,-0.1393,-0.1217
20.951,-80.0,-462.0,-0.43255242705345154,0.08114638924598694,1,1,127,0.930,-2.93,-0.56,-80.60,-0.0126,-0.0235,-0.0043,-0.0074,0.0117,-0.0127,-0.0054,-1.3338,-0.4895,-0.1393,-0.1217
21.001,-81.0,-454.0,-0.42510002851486206,0.08197318017482758,1,1,120,0.930,-2.96,-0.63,-80.62,-0.0062,-0.0360,0.0028,-0.0092,0.0256,-0.0268,-0.0049,-1.3343,-0.4873,-0.1397,-0.1194
21.050,-81.0,-448.0,-0.4194967746734619,0.08183585852384567,1,1,127,0.960,-2.93,-0.78,-80.56,0.0240,-0.0561,0.0345,-0.0092,0.0256,-0.0268,-0.0049,-1.3343,-0.4873,-0.1397,-0.1194
21.101,-78.0,-445.0,-0.41663888096809387,0.07874050736427307,1,1,113,0.960,-2.86,-0.92,-80.46,0.0345,-0.0578,0.0337,-0.0161,0.0426,-0.0447,-0.0088,-1.3353,-0.4838,-0.1407,-0.1160
21.151,-76.0,-443.0,-0.4147353768348694,0.076680026948452,1,1,127,0.960,-2.75,-1.09,-80.39,0.0328,-0.0472,0.0147,-0.0161,0.0426,-0.0447,-0.0087,-1.3353,-0.4838,-0.1407,-0.1160
21.200,-72.0,-436.0,-0.4081328809261322,0.07250798493623734,1,1,127,0.960,-2.68,-1.20,-80.36,0.0224,-0.0398,0.0079,-0.0185,0.0539,-0.0562,-0.0092,-1.3363,-0.4801,-0.1418,-0.1122
21.251,-70.0,-430.0,-0.40250179171562195,0.07038246840238571,1,1,127,0.960,-2.61,-1.33,-80.34,0.0195,-0.0485,0.0027,-0.0185,0.0539,-0.0562,-0.0092,-1.3363,-0.4801,-0.1418,-0.1122
21.301,-69.0,-431.0,-0.4034188687801361,0.06939542293548584,1,1,127,0.960,-2.57,-1.49,-80.35,0.0182,-0.0731,-0.0078,-0.0213,0.0579,-0.0606,-0.0113,-1.3372,-0.4778,-0.1426,-0.1099
21.350,-69.0,-418.0,-0.3912915885448456,0.0691632479429245,1,1,127,0.970,-2.52,-1.73,-80.36,0.0132,-0.0903,-0.0057,-0.0222,0.0595,-0.0624,-0.0119,-1.3377,-0.4761,-0.1431,-0.1082
21.401,-68.0,-415.0,-0.38847821950912476,0.06810969859361649,1,1,127,0.970,-2.49,-2.01,-80.38,0.0115,-0.1027,-0.0234,-0.0255,0.0634,-0.0668,-0.0145,-1.3397,-0.4706,-0.1451,-0.1027
21.451,-67.0,-395.0,-0.3698117136955261,0.06678365916013718,1,1,127,0.950,-2.47,-2.29,-80.47,0.0019,-0.0841,-0.0395,-0.0255,0.0634,-0.0668,-0.0146,-1.3397,-0.4706,-0.1451,-0.1027
21.501,-67.0,-391.0,-0.36608168482780457,0.06672140210866928,1,1,88,0.950,-2.47,-2.51,-80.58,-0.0054,-0.0637,-0.0445,-0.0256,0.0673,-0.0705,-0.0143,-1.3420,-0.4652,-0.1474,-0.0974
21.551,-67.0,-385.0,-0.3604866862297058,0.06662961095571518,1,1,127,0.960,-2.49,-2.67,-80.71,-0.0124,-0.0481,-0.0495,-0.0256,0.0673,-0.0705,-0.0144,-1.3420,-0.4652,-0.1474,-0.0974
21.601,-69.0,-378.0,-0.3539861738681793,0.06851032376289368,1,1,89,0.960,-2.53,-2.79,-80.84,-0.0181,-0.0380,-0.0499,-0.0232,0.0727,-0.0755,-0.0114,-1.3452,-0.4581,-0.1506,-0.0902
21.651,-70.0,-368.0,-0.3446737825870514,0.06935146450996399,1,1,127,0.960,-2.57,-2.93,-80.98,-0.0171,-0.0527,-0.0490,-0.0232,0.0727,-0.0755,-0.0116,-1.3452,-0.4581,-0.1506,-0.0902
21.701,-72.0,-361.0,-0.3381720185279846,0.07122663408517838,1,1,127,0.960,-2.60,-3.12,-81.10,-0.0082,-0.0824,-0.0474,-0.0231,0.0801,-0.0827,-0.0104,-1.3484,-0.4496,-0.1538,-0.0817
21.750,-72.0,-352.0,-0.32977697253227234,0.07109454274177551,1,1,123,0.960,-2.62,-3.39,-81.22,-0.0074,-0.1041,-0.0448,-0.0231,0.0801,-0.0827,-0.0106,-1.3484,-0.4496,-0.1538,-0.0817
21.801,-73.0,-342.0,-0.32046130299568176,0.07193806767463684,1,1,118,0.960,-2.63,-3.71,-81.28,-0.0041,-0.1163,-0.0106,-0.0237,0.0879,-0.0905,-0.0101,-1.3519,-0.4395,-0.1573,-0.0716
21.851,-73.0,-321.0,-0.3008664846420288,0.07165370881557465,1,1,127,0.960,-2.63,-4.05,-81.25,0.0044,-0.1144,0.0159,-0.0237,0.0879,-0.0905,-0.0100,-1.3519,-0.4395,-0.1573,-0.0716
21.901,-71.0,-312.0,-0.29244348406791687,0.06957943737506866,1,1,127,0.960,-2.64,-4.35,-81.20,-0.0078,-0.0954,0.0011,-0.0213,0.0866,-0.0889,-0.0078,-1.3549,-0.4297,-0.1603,-0.0618
21.951,-71.0,-300.0,-0.28124234080314636,0.06943662464618683,1,1,115,0.950,-2.68,-4.57,-81.22,-0.0218,-0.0619,-0.0243,-0.0213,0.0866,-0.0889,-0.0079,-1.3549,-0.4297,-0.1603,-0.0618
22.001,-73.0,-290.0,-0.2719271183013916,0.07127499580383301,1,1,108,0.950,-2.75,-4.73,-81.31,-0.0249,-0.0557,-0.0428,-0.0165,0.0798,-0.0813,-0.0042,-1.3574,-0.4198,-0.1628,-0.0519
22.050,-76.0,-276.0,-0.25888246297836304,0.07404100894927979,1,1,127,0.960,-2.80,-4.90,-81.39,-0.0166,-0.0675,-0.0282,-0.0165,0.0798,-0.0813,-0.0043,-1.3574,-0.4198,-0.1628,-0.0519
22.101,-77.0,-271.0,-0.25422126054763794,0.07495858520269394,1,1,127,0.960,-2.84,-5.13,-81.47,-0.0190,-0.0884,-0.0352,-0.0153,0.0761,-0.0775,-0.0038,-1.3581,-0.4144,-0.1635,-0.0465
22.150,-79.0,-267.0,-0.2505044639110565,0.07685951143503189,1,1,127,0.960,-2.90,-5.41,-81.56,-0.0281,-0.1010,-0.0373,-0.0133,0.0727,-0.0739,-0.0025,-1.3588,-0.4091,-0.1642,-0.0412
22.201,-79.0,-250.0,-0.23461128771305084,0.0766758844256401,1,1,127,0.960,-2.96,-5.73,-81.63,-0.0183,-0.1201,-0.0316,-0.0130,0.0662,-0.0674,-0.0033,-1.3601,-0.3979,-0.1655,-0.0301
22.251,-80.0,-232.0,-0.21778370440006256,0.07746464759111404,1,1,127,0.960,-2.99,-6.09,-81.70,-0.0015,-0.1280,-0.0284,-0.0130,0.0662,-0.0674,-0.0034,-1.3601,-0.3979,-0.1655,-0.0301
22.301,-81.0,-216.0,-0.2028176337480545,0.0782824158668518,1,1,127,0.960,-2.94,-6.47,-81.75,0.0309,-0.1317,-0.0277,-0.0179,0.0580,-0.0600,-0.0094,-1.3619,-0.3875,-0.1673,-0.0197
22.351,-79.0,-207.0,-0.19437377154827118,0.07627322524785995,1,1,127,0.950,-2.80,-6.84,-81.82,0.0559,-0.1223,-0.0375,-0.0179,0.0580,-0.0599,-0.0095,-1.3619,-0.3875,-0.1673,-0.0197
22.401,-74.0,-201.0,-0.1887161284685135,0.07140154391527176,1,1,127,0.970,-2.63,-7.16,-81.97,0.0481,-0.0938,-0.0791,-0.0236,0.0479,-0.0507,-0.0167,-1.3657,-0.3769,-0.1711,-0.0090
22.450,-72.0,-177.0,-0.16622106730937958,0.0693071186542511,1,1,127,0.970,-2.50,-7.37,-82.20,0.0268,-0.0711,-0.1096,-0.0236,0.0479,-0.0506,-0.0169,-1.3657,-0.3769,-0.1711,-0.0090
22.501,-72.0,-171.0,-0.1605982482433319,0.0692693442106247,1,1,127,0.970,-2.43,-7.57,-82.53,-0.0072,-0.0638,-0.1251,-0.0244,0.0418,-0.0446,-0.0187,-1.3681,-0.3717,-0.1736,-0.0038
22.550,-72.0,-169.0,-0.15872372686862946,0.06925706565380096,1,1,127,0.970,-2.45,-7.77,-82.87,-0.0340,-0.0675,-0.1100,-0.0246,0.0379,-0.0406,-0.0197,-1.3701,-0.3671,-0.1756,0.0008
22.601,-74.0,-160.0,-0.15029864013195038,0.07112529128789902,1,1,127,0.970,-2.53,-7.98,-83.15,-0.0471,-0.0764,-0.1007,-0.0214,0.0319,-0.0342,-0.0174,-1.3737,-0.3563,-0.1792,0.0116
22.651,-78.0,-140.0,-0.1315615326166153,0.07485177367925644,1,1,127,0.950,-2.61,-8.23,-83.41,-0.0338,-0.0890,-0.0876,-0.0214,0.0319,-0.0342,-0.0176,-1.3737,-0.3563,-0.1792,0.0116
22.700,-79.0,-137.0,-0.1287517249584198,0.07579470425844193,1,1,127,0.950,-2.64,-8.47,-83.60,-0.0063,-0.0796,-0.0575,-0.0192,0.0301,-0.0320,-0.0157,-1.3757,-0.3511,-0.1811,0.0167
22.751,-78.0,-129.0,-0.121238112449646,0.07479476928710938,1,1,127,0.970,-2.61,-8.66,-83.72,0.0118,-0.0426,-0.0425,-0.0164,0.0240,-0.0256,-0.0137,-1.3775,-0.3461,-0.1830,0.0217
22.801,-77.0,-124.0,-0.11653982847929001,0.07381235063076019,1,1,127,0.970,-2.55,-8.72,-83.84,0.0124,0.0014,-0.0366,-0.0124,0.0172,-0.0185,-0.0105,-1.3792,-0.3416,-0.1846,0.0262
22.850,-78.0,-122.0,-0.11466700583696365,0.0747610330581665,1,1,127,0.980,-2.52,-8.67,-83.93,0.0008,0.0263,-0.0372,-0.0064,0.0078,-0.0085,-0.0055,-1.3804,-0.3380,-0.1858,0.0299
22.901,-75.0,-117.0,-0.10995931923389435,0.07186495512723923,1,1,127,0.980,-2.53,-8.61,-84.04,-0.0138,0.0049,-0.0352,-0.0005,-0.0014,0.0013,-0.0007,-1.3811,-0.3346,-0.1865,0.0333
22.950,-81.0,-114.0,-0.10716918855905533,0.07759740948677063,1,1,127,1.010,-2.57,-8.65,-84.09,-0.0227,-0.0373,-0.0011,0.0061,-0.0079,0.0085,0.0052,-1.3812,-0.3313,-0.1867,0.0365
23.001,-72.0,-115.0,-0.1080690547823906,0.06898339092731476,1,1,127,1.010,-2.65,-8.81,-84.04,-0.0298,-0.0747,0.0230,0.0144,-0.0148,0.0162,0.0128,-1.3806,-0.3257,-0.1860,0.0422
23.050,-85.0,-103.0,-0.0968542993068695,0.08137749880552292,1,1,127,0.980,-2.75,-9.03,-83.93,-0.0285,-0.0771,0.0362,0.0144,-0.0148,0.0163,0.0127,-1.3806,-0.3257,-0.1860,0.0422
23.101,-87.0,-96.0,-0.09028510749340057,0.08326148241758347,1,1,127,0.980,-2.82,-9.21,-83.82,-0.0110,-0.0539,0.0289,0.0158,-0.0175,0.0191,0.0138,-1.3802,-0.3236,-0.1856,0.0443
